Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status,Delay Difference,Distance Category , Performance Label
4677,Delta,4961,29,61,OnTime,32,Medium Long,Poor
4678,Lufthansa,3143,137,80,Delayed,-57,Medium Long,Poor
4679,Indigo,4768,107,75,OnTime,-32,Medium Long,Poor
4680,Indigo,7858,126,19,OnTime,-107,Long Haul,Good
4681,Lufthansa,335,99,41,Delayed,-58,Short Haul,Poor
4682,Delta,773,17,190,Delayed,173,Short Haul,Poor
4683,Indigo,6646,82,148,OnTime,66,Medium Long,Poor
4684,Emirates,4144,96,171,Delayed,75,Medium Long,Poor
4685,Lufthansa,6265,40,12,Delayed,-28,Medium Long,Good
4686,Emirates,4879,126,108,OnTime,-18,Medium Long,Poor
4687,Lufthansa,808,31,39,OnTime,8,Short Haul,Poor
4688,Delta,8714,58,81,Delayed,23,Long Haul,Poor
4689,Indigo,6010,151,3,Delayed,-148,Medium Long,Good
4690,Emirates,4792,77,127,Delayed,50,Medium Long,Poor
4691,Indigo,8618,178,196,Delayed,18,Long Haul,Poor
4692,Lufthansa,9615,173,98,Delayed,-75,Long Haul,Poor
4693,Emirates,10152,145,184,Delayed,39,Long Haul,Poor
4694,Delta,929,64,128,Delayed,64,Short Haul,Poor
4695,Emirates,6523,150,86,OnTime,-64,Medium Long,Poor
4696,Lufthansa,4569,31,162,Delayed,131,Medium Long,Poor
4697,Emirates,11654,177,77,Delayed,-100,Long Haul,Poor
4698,Indigo,6158,14,112,Delayed,98,Medium Long,Poor
4699,Delta,844,91,87,OnTime,-4,Short Haul,Poor
4700,Lufthansa,3333,40,54,OnTime,14,Medium Long,Poor
4701,Emirates,8060,129,141,OnTime,12,Long Haul,Poor
4702,Emirates,2212,24,64,OnTime,40,Short Haul,Poor
4703,Emirates,5821,119,123,OnTime,4,Medium Long,Poor
4704,Emirates,6190,27,121,OnTime,94,Medium Long,Poor
4705,Delta,5248,63,194,OnTime,131,Medium Long,Poor
4706,Delta,10725,139,156,OnTime,17,Long Haul,Poor
4707,Indigo,5144,13,24,Delayed,11,Medium Long,Good
4708,Indigo,9831,73,76,OnTime,3,Long Haul,Poor
4709,Lufthansa,5677,138,0,OnTime,-138,Medium Long,Good
4710,Delta,7635,136,186,Delayed,50,Long Haul,Poor
4711,Lufthansa,9730,113,17,Delayed,-96,Long Haul,Good
4712,Delta,4342,94,76,OnTime,-18,Medium Long,Poor
4713,Lufthansa,1751,46,178,OnTime,132,Short Haul,Poor
4714,Delta,11151,52,188,OnTime,136,Long Haul,Poor
4715,Indigo,10768,145,71,OnTime,-74,Long Haul,Poor
4716,Indigo,2001,174,141,OnTime,-33,Short Haul,Poor
4717,Delta,7383,147,72,Delayed,-75,Long Haul,Poor
4718,Emirates,1206,170,36,OnTime,-134,Short Haul,Poor
4719,Delta,10238,136,148,OnTime,12,Long Haul,Poor
4720,Indigo,1730,95,128,Delayed,33,Short Haul,Poor
4721,Lufthansa,252,49,126,Delayed,77,Short Haul,Poor
4722,Lufthansa,5606,28,35,Delayed,7,Medium Long,Poor
4723,Lufthansa,3953,79,116,Delayed,37,Medium Long,Poor
4724,Delta,10149,63,21,OnTime,-42,Long Haul,Good
4725,Lufthansa,1417,129,126,Delayed,-3,Short Haul,Poor
4726,Emirates,3677,136,100,Delayed,-36,Medium Long,Poor
4727,Lufthansa,5565,133,20,Delayed,-113,Medium Long,Good
4728,Lufthansa,6741,97,139,Delayed,42,Medium Long,Poor
4729,Emirates,9165,109,176,OnTime,67,Long Haul,Poor
4730,Lufthansa,4576,40,72,OnTime,32,Medium Long,Poor
4731,Emirates,11467,16,65,OnTime,49,Long Haul,Poor
4732,Indigo,5910,146,191,Delayed,45,Medium Long,Poor
4733,Lufthansa,4557,22,79,OnTime,57,Medium Long,Poor
4734,Emirates,8968,118,44,Delayed,-74,Long Haul,Poor
4735,Emirates,3696,123,114,OnTime,-9,Medium Long,Poor
4736,Indigo,1829,164,193,Delayed,29,Short Haul,Poor
4737,Emirates,7869,123,20,Delayed,-103,Long Haul,Good
4738,Lufthansa,8653,119,95,Delayed,-24,Long Haul,Poor
4739,Indigo,8859,84,146,Delayed,62,Long Haul,Poor
4740,Indigo,5446,146,191,Delayed,45,Medium Long,Poor
4741,Lufthansa,11712,26,140,OnTime,114,Long Haul,Poor
4742,Emirates,7247,95,83,Delayed,-12,Long Haul,Poor
4743,Emirates,3211,150,75,Delayed,-75,Medium Long,Poor
4744,Lufthansa,6275,141,183,Delayed,42,Medium Long,Poor
4745,Delta,3126,72,37,Delayed,-35,Medium Long,Poor
4746,Delta,5286,112,53,OnTime,-59,Medium Long,Poor
4747,Indigo,11130,36,42,OnTime,6,Long Haul,Poor
4748,Delta,6611,143,73,Delayed,-70,Medium Long,Poor
4749,Emirates,11006,143,197,Delayed,54,Long Haul,Poor
4750,Indigo,1172,115,28,Delayed,-87,Short Haul,Good
4751,Emirates,1458,150,163,Delayed,13,Short Haul,Poor
4752,Delta,7705,105,82,Delayed,-23,Long Haul,Poor
4753,Indigo,2212,37,181,Delayed,144,Short Haul,Poor
4754,Emirates,702,64,79,Delayed,15,Short Haul,Poor
4755,Lufthansa,11187,58,28,OnTime,-30,Long Haul,Good
4756,Delta,1969,81,182,Delayed,101,Short Haul,Poor
4757,Delta,2324,164,161,Delayed,-3,Short Haul,Poor
4758,Lufthansa,1319,163,22,OnTime,-141,Short Haul,Good
4759,Delta,11477,137,173,OnTime,36,Long Haul,Poor
4760,Lufthansa,11978,53,64,Delayed,11,Long Haul,Poor
4761,Delta,2618,42,102,Delayed,60,Short Haul,Poor
4762,Lufthansa,7402,62,106,OnTime,44,Long Haul,Poor
4763,Emirates,2366,72,45,Delayed,-27,Short Haul,Poor
4764,Lufthansa,4275,140,106,OnTime,-34,Medium Long,Poor
4765,Indigo,2983,136,153,OnTime,17,Short Haul,Poor
4766,Delta,3387,50,96,Delayed,46,Medium Long,Poor
4767,Emirates,931,23,102,Delayed,79,Short Haul,Poor
4768,Lufthansa,7854,152,85,OnTime,-67,Long Haul,Poor
4769,Lufthansa,2767,147,155,OnTime,8,Short Haul,Poor
4770,Indigo,11126,97,16,Delayed,-81,Long Haul,Good
4771,Lufthansa,3568,95,33,OnTime,-62,Medium Long,Poor
4772,Emirates,9538,20,77,Delayed,57,Long Haul,Poor
4773,Delta,918,80,88,OnTime,8,Short Haul,Poor
4774,Lufthansa,3314,161,94,OnTime,-67,Medium Long,Poor
4775,Indigo,1359,27,138,Delayed,111,Short Haul,Poor
4776,Indigo,4867,99,98,OnTime,-1,Medium Long,Poor
4777,Delta,3088,14,39,OnTime,25,Medium Long,Poor
4778,Delta,447,97,182,Delayed,85,Short Haul,Poor
4779,Delta,10187,153,173,OnTime,20,Long Haul,Poor
4780,Lufthansa,3419,61,156,OnTime,95,Medium Long,Poor
4781,Indigo,8170,31,178,Delayed,147,Long Haul,Poor
4782,Indigo,5522,50,145,Delayed,95,Medium Long,Poor
4783,Emirates,2790,177,86,Delayed,-91,Short Haul,Poor
4784,Indigo,7763,15,118,Delayed,103,Long Haul,Poor
4785,Delta,10858,22,115,Delayed,93,Long Haul,Poor
4786,Lufthansa,8490,35,168,Delayed,133,Long Haul,Poor
4787,Lufthansa,9422,35,133,OnTime,98,Long Haul,Poor
4788,Emirates,9262,168,86,OnTime,-82,Long Haul,Poor
4789,Delta,11867,108,102,OnTime,-6,Long Haul,Poor
4790,Indigo,9567,64,162,OnTime,98,Long Haul,Poor
4791,Delta,658,52,150,OnTime,98,Short Haul,Poor
4792,Emirates,9251,152,79,Delayed,-73,Long Haul,Poor
4793,Lufthansa,6892,122,145,Delayed,23,Medium Long,Poor
4794,Indigo,5065,160,99,OnTime,-61,Medium Long,Poor
4795,Emirates,8640,174,70,OnTime,-104,Long Haul,Poor
4796,Indigo,5970,141,150,Delayed,9,Medium Long,Poor
4797,Emirates,7679,26,75,Delayed,49,Long Haul,Poor
4798,Emirates,6187,151,79,Delayed,-72,Medium Long,Poor
4799,Indigo,8121,10,2,OnTime,-8,Long Haul,Good
4800,Emirates,3442,156,160,OnTime,4,Medium Long,Poor
4801,Delta,6303,136,94,OnTime,-42,Medium Long,Poor
4802,Lufthansa,10892,80,199,OnTime,119,Long Haul,Poor
4803,Indigo,6585,115,151,Delayed,36,Medium Long,Poor
4804,Delta,11998,173,80,Delayed,-93,Long Haul,Poor
4805,Lufthansa,9514,35,157,OnTime,122,Long Haul,Poor
4806,Delta,7094,10,113,OnTime,103,Long Haul,Poor
4807,Lufthansa,10120,138,172,OnTime,34,Long Haul,Poor
4808,Emirates,1578,105,167,Delayed,62,Short Haul,Poor
4809,Emirates,11208,21,133,Delayed,112,Long Haul,Poor
4810,Indigo,6913,94,113,OnTime,19,Medium Long,Poor
4811,Emirates,5837,65,11,Delayed,-54,Medium Long,Good
4812,Lufthansa,8369,22,48,OnTime,26,Long Haul,Poor
4813,Emirates,1171,135,152,OnTime,17,Short Haul,Poor
4814,Emirates,7416,133,155,OnTime,22,Long Haul,Poor
4815,Emirates,9583,62,78,Delayed,16,Long Haul,Poor
4816,Delta,4213,115,2,OnTime,-113,Medium Long,Good
4817,Delta,10287,81,197,OnTime,116,Long Haul,Poor
4818,Delta,8435,177,100,OnTime,-77,Long Haul,Poor
4819,Lufthansa,3656,16,56,OnTime,40,Medium Long,Poor
4820,Emirates,11550,0,184,Delayed,184,Long Haul,Poor
4821,Indigo,10386,135,111,OnTime,-24,Long Haul,Poor
4822,Delta,11115,175,76,Delayed,-99,Long Haul,Poor
4823,Emirates,10324,55,15,OnTime,-40,Long Haul,Good
4824,Emirates,6202,93,83,OnTime,-10,Medium Long,Poor
4825,Lufthansa,1292,84,69,Delayed,-15,Short Haul,Poor
4826,Indigo,3604,29,3,OnTime,-26,Medium Long,Good
4827,Lufthansa,10643,139,117,OnTime,-22,Long Haul,Poor
4828,Delta,5788,106,35,OnTime,-71,Medium Long,Poor
4829,Lufthansa,1379,156,175,OnTime,19,Short Haul,Poor
4830,Indigo,6904,135,169,OnTime,34,Medium Long,Poor
4831,Indigo,3687,126,5,OnTime,-121,Medium Long,Good
4832,Emirates,7666,90,146,OnTime,56,Long Haul,Poor
4833,Lufthansa,1203,5,146,OnTime,141,Short Haul,Poor
4834,Lufthansa,4289,2,141,OnTime,139,Medium Long,Poor
4835,Delta,5858,84,96,OnTime,12,Medium Long,Poor
4836,Lufthansa,6282,16,110,Delayed,94,Medium Long,Poor
4837,Indigo,3770,160,15,OnTime,-145,Medium Long,Good
4838,Delta,9283,50,175,OnTime,125,Long Haul,Poor
4839,Emirates,7996,179,44,OnTime,-135,Long Haul,Poor
4840,Delta,8310,28,93,OnTime,65,Long Haul,Poor
4841,Indigo,11575,52,86,Delayed,34,Long Haul,Poor
4842,Emirates,3100,20,100,Delayed,80,Medium Long,Poor
4843,Emirates,4152,124,135,OnTime,11,Medium Long,Poor
4844,Lufthansa,9705,135,67,Delayed,-68,Long Haul,Poor
4845,Emirates,4638,178,168,OnTime,-10,Medium Long,Poor
4846,Lufthansa,8336,174,192,Delayed,18,Long Haul,Poor
4847,Indigo,11296,18,122,Delayed,104,Long Haul,Poor
4848,Indigo,8655,4,64,OnTime,60,Long Haul,Poor
4849,Indigo,367,60,6,OnTime,-54,Short Haul,Good
4850,Indigo,9686,158,6,OnTime,-152,Long Haul,Good
4851,Delta,9400,84,143,OnTime,59,Long Haul,Poor
4852,Lufthansa,11207,141,88,Delayed,-53,Long Haul,Poor
4853,Delta,5973,45,18,Delayed,-27,Medium Long,Good
4854,Indigo,3416,100,165,OnTime,65,Medium Long,Poor
4855,Delta,4938,61,160,OnTime,99,Medium Long,Poor
4856,Lufthansa,6703,78,141,Delayed,63,Medium Long,Poor
4857,Emirates,1981,29,138,OnTime,109,Short Haul,Poor
4858,Delta,7959,73,84,OnTime,11,Long Haul,Poor
4859,Delta,9241,173,51,OnTime,-122,Long Haul,Poor
4860,Emirates,2341,79,191,Delayed,112,Short Haul,Poor
4861,Emirates,1663,40,6,OnTime,-34,Short Haul,Good
4862,Delta,6068,3,190,Delayed,187,Medium Long,Poor
4863,Lufthansa,3127,28,25,OnTime,-3,Medium Long,Good
4864,Indigo,7990,29,137,Delayed,108,Long Haul,Poor
4865,Lufthansa,10020,68,88,Delayed,20,Long Haul,Poor
4866,Delta,3291,152,11,Delayed,-141,Medium Long,Good
4867,Indigo,10189,168,164,OnTime,-4,Long Haul,Poor
4868,Emirates,11911,20,62,OnTime,42,Long Haul,Poor
4869,Delta,2848,4,139,OnTime,135,Short Haul,Poor
4870,Lufthansa,8465,12,130,OnTime,118,Long Haul,Poor
4871,Lufthansa,7976,119,182,Delayed,63,Long Haul,Poor
4872,Emirates,8254,11,26,OnTime,15,Long Haul,Good
4873,Indigo,11904,44,79,OnTime,35,Long Haul,Poor
4874,Delta,1538,41,196,OnTime,155,Short Haul,Poor
4875,Lufthansa,2286,15,45,Delayed,30,Short Haul,Poor
4876,Lufthansa,11037,11,10,Delayed,-1,Long Haul,Good
4877,Indigo,7804,167,167,OnTime,0,Long Haul,Poor
4878,Emirates,7937,139,39,OnTime,-100,Long Haul,Poor
4879,Emirates,10374,104,183,OnTime,79,Long Haul,Poor
4880,Lufthansa,8065,108,98,OnTime,-10,Long Haul,Poor
4881,Indigo,8821,120,23,OnTime,-97,Long Haul,Good
4882,Indigo,4216,138,143,OnTime,5,Medium Long,Poor
4883,Emirates,11135,166,157,OnTime,-9,Long Haul,Poor
4884,Delta,7689,125,109,Delayed,-16,Long Haul,Poor
4885,Lufthansa,3255,96,36,OnTime,-60,Medium Long,Poor
4886,Emirates,9298,56,12,Delayed,-44,Long Haul,Good
4887,Emirates,3720,17,87,OnTime,70,Medium Long,Poor
4888,Delta,4346,155,29,Delayed,-126,Medium Long,Good
4889,Indigo,1079,156,130,OnTime,-26,Short Haul,Poor
4890,Lufthansa,7154,76,184,Delayed,108,Long Haul,Poor
4891,Lufthansa,1543,79,78,Delayed,-1,Short Haul,Poor
4892,Delta,6937,94,102,Delayed,8,Medium Long,Poor
4893,Delta,8626,13,88,Delayed,75,Long Haul,Poor
4894,Delta,5790,136,74,Delayed,-62,Medium Long,Poor
4895,Emirates,7546,113,76,OnTime,-37,Long Haul,Poor
4896,Delta,2206,151,146,Delayed,-5,Short Haul,Poor
4897,Lufthansa,541,96,170,Delayed,74,Short Haul,Poor
4898,Emirates,10538,44,96,OnTime,52,Long Haul,Poor
4899,Lufthansa,10252,60,34,OnTime,-26,Long Haul,Poor
4900,Delta,5372,174,64,Delayed,-110,Medium Long,Poor
4901,Lufthansa,3334,60,34,OnTime,-26,Medium Long,Poor
4902,Emirates,7839,98,189,Delayed,91,Long Haul,Poor
4903,Emirates,6274,61,46,Delayed,-15,Medium Long,Poor
4904,Indigo,11008,69,89,Delayed,20,Long Haul,Poor
4905,Lufthansa,1585,117,31,Delayed,-86,Short Haul,Poor
4906,Indigo,8095,88,75,OnTime,-13,Long Haul,Poor
4907,Lufthansa,9656,31,79,OnTime,48,Long Haul,Poor
4908,Emirates,1445,160,34,OnTime,-126,Short Haul,Poor
4909,Indigo,6012,115,56,OnTime,-59,Medium Long,Poor
4910,Delta,11726,121,95,Delayed,-26,Long Haul,Poor
4911,Delta,530,118,151,Delayed,33,Short Haul,Poor
4912,Delta,1074,131,150,OnTime,19,Short Haul,Poor
4913,Indigo,10507,1,122,OnTime,121,Long Haul,Poor
4914,Lufthansa,7673,144,25,OnTime,-119,Long Haul,Good
4915,Indigo,1179,95,34,OnTime,-61,Short Haul,Poor
4916,Emirates,10142,27,63,Delayed,36,Long Haul,Poor
4917,Lufthansa,2531,96,169,Delayed,73,Short Haul,Poor
4918,Emirates,443,42,127,OnTime,85,Short Haul,Poor
4919,Indigo,788,167,131,Delayed,-36,Short Haul,Poor
4920,Emirates,8914,14,70,OnTime,56,Long Haul,Poor
4921,Lufthansa,9510,91,27,Delayed,-64,Long Haul,Good
4922,Emirates,2748,13,90,OnTime,77,Short Haul,Poor
4923,Lufthansa,3003,88,175,Delayed,87,Medium Long,Poor
4924,Delta,6906,88,187,OnTime,99,Medium Long,Poor
4925,Delta,2447,114,119,OnTime,5,Short Haul,Poor
4926,Delta,8362,33,68,OnTime,35,Long Haul,Poor
4927,Emirates,426,13,108,Delayed,95,Short Haul,Poor
4928,Delta,629,160,19,OnTime,-141,Short Haul,Good
4929,Emirates,2460,134,58,OnTime,-76,Short Haul,Poor
4930,Emirates,11431,135,22,OnTime,-113,Long Haul,Good
4931,Emirates,381,2,143,OnTime,141,Short Haul,Poor
4932,Indigo,11152,10,70,Delayed,60,Long Haul,Poor
4933,Lufthansa,10960,1,122,OnTime,121,Long Haul,Poor
4934,Lufthansa,572,113,100,OnTime,-13,Short Haul,Poor
4935,Emirates,4044,155,188,Delayed,33,Medium Long,Poor
4936,Delta,9446,107,117,Delayed,10,Long Haul,Poor
4937,Emirates,2567,0,38,OnTime,38,Short Haul,Poor
4938,Emirates,5260,61,192,Delayed,131,Medium Long,Poor
4939,Delta,5557,71,22,OnTime,-49,Medium Long,Good
4940,Indigo,6514,38,184,OnTime,146,Medium Long,Poor
4941,Indigo,2086,159,106,Delayed,-53,Short Haul,Poor
4942,Emirates,471,152,161,OnTime,9,Short Haul,Poor
4943,Delta,10774,144,178,Delayed,34,Long Haul,Poor
4944,Emirates,2932,59,94,Delayed,35,Short Haul,Poor
4945,Indigo,5551,55,122,OnTime,67,Medium Long,Poor
4946,Emirates,7856,95,167,Delayed,72,Long Haul,Poor
4947,Emirates,3876,40,33,OnTime,-7,Medium Long,Poor
4948,Lufthansa,2799,164,117,OnTime,-47,Short Haul,Poor
4949,Lufthansa,9636,163,174,OnTime,11,Long Haul,Poor
4950,Emirates,11379,84,0,Delayed,-84,Long Haul,Good
4951,Lufthansa,7973,64,46,OnTime,-18,Long Haul,Poor
4952,Delta,7387,111,125,OnTime,14,Long Haul,Poor
4953,Delta,11978,132,40,Delayed,-92,Long Haul,Poor
4954,Indigo,8722,164,60,Delayed,-104,Long Haul,Poor
4955,Lufthansa,2124,69,77,Delayed,8,Short Haul,Poor
4956,Delta,7521,104,185,Delayed,81,Long Haul,Poor
4957,Lufthansa,9212,133,21,OnTime,-112,Long Haul,Good
4958,Lufthansa,5967,27,182,Delayed,155,Medium Long,Poor
4959,Delta,4698,50,147,OnTime,97,Medium Long,Poor
4960,Delta,5696,73,168,OnTime,95,Medium Long,Poor
4961,Indigo,1574,31,5,OnTime,-26,Short Haul,Good
4962,Delta,5716,102,1,Delayed,-101,Medium Long,Good
4963,Indigo,2316,79,54,OnTime,-25,Short Haul,Poor
4964,Indigo,4560,129,44,Delayed,-85,Medium Long,Poor
4965,Lufthansa,7360,18,67,Delayed,49,Long Haul,Poor
4966,Lufthansa,4428,103,62,Delayed,-41,Medium Long,Poor
4967,Indigo,2869,110,17,Delayed,-93,Short Haul,Good
4968,Indigo,9857,158,18,OnTime,-140,Long Haul,Good
4969,Emirates,10546,108,188,OnTime,80,Long Haul,Poor
4970,Lufthansa,8604,76,192,Delayed,116,Long Haul,Poor
4971,Delta,2150,41,157,Delayed,116,Short Haul,Poor
4972,Lufthansa,6303,116,54,Delayed,-62,Medium Long,Poor
4973,Indigo,11226,49,112,Delayed,63,Long Haul,Poor
4974,Emirates,6056,132,9,OnTime,-123,Medium Long,Good
4975,Emirates,6737,123,147,Delayed,24,Medium Long,Poor
4976,Lufthansa,10791,28,173,OnTime,145,Long Haul,Poor
4977,Lufthansa,2329,50,140,Delayed,90,Short Haul,Poor
4978,Delta,8281,37,13,Delayed,-24,Long Haul,Good
4979,Indigo,3364,93,80,Delayed,-13,Medium Long,Poor
4980,Emirates,9955,0,69,OnTime,69,Long Haul,Poor
4981,Delta,3396,140,33,OnTime,-107,Medium Long,Poor
4982,Lufthansa,5027,142,165,OnTime,23,Medium Long,Poor
4983,Emirates,9920,43,179,OnTime,136,Long Haul,Poor
4984,Lufthansa,477,168,71,OnTime,-97,Short Haul,Poor
4985,Lufthansa,5896,160,183,OnTime,23,Medium Long,Poor
4986,Emirates,11410,147,21,Delayed,-126,Long Haul,Good
4987,Delta,9754,28,43,OnTime,15,Long Haul,Poor
4988,Indigo,5092,99,112,OnTime,13,Medium Long,Poor
4989,Lufthansa,8561,167,24,OnTime,-143,Long Haul,Good
4990,Indigo,2228,59,150,OnTime,91,Short Haul,Poor
4991,Lufthansa,11092,35,30,OnTime,-5,Long Haul,Good
4992,Delta,4216,48,124,OnTime,76,Medium Long,Poor
4993,Emirates,7590,126,194,Delayed,68,Long Haul,Poor
4994,Emirates,11119,120,132,OnTime,12,Long Haul,Poor
4995,Emirates,436,173,139,OnTime,-34,Short Haul,Poor
4996,Delta,6903,113,19,OnTime,-94,Medium Long,Good
4997,Delta,9745,37,131,Delayed,94,Long Haul,Poor
4998,Delta,2761,14,156,OnTime,142,Short Haul,Poor
4999,Delta,5637,65,174,Delayed,109,Medium Long,Poor
5000,Emirates,9759,41,132,Delayed,91,Long Haul,Poor
5001,Lufthansa,5432,23,137,Delayed,114,Medium Long,Poor
5002,Delta,8823,46,193,OnTime,147,Long Haul,Poor
5003,Indigo,3885,37,42,OnTime,5,Medium Long,Poor
5004,Lufthansa,4345,71,91,OnTime,20,Medium Long,Poor
5005,Lufthansa,10542,47,196,OnTime,149,Long Haul,Poor
5006,Emirates,2925,171,23,Delayed,-148,Short Haul,Good
5007,Lufthansa,3422,49,164,OnTime,115,Medium Long,Poor
5008,Emirates,5821,49,61,Delayed,12,Medium Long,Poor
5009,Emirates,1132,7,12,Delayed,5,Short Haul,Good
5010,Delta,11482,128,23,Delayed,-105,Long Haul,Good
5011,Emirates,3826,170,155,Delayed,-15,Medium Long,Poor
5012,Indigo,8255,114,126,OnTime,12,Long Haul,Poor
5013,Lufthansa,4552,144,5,Delayed,-139,Medium Long,Good
5014,Indigo,4975,29,74,Delayed,45,Medium Long,Poor
5015,Emirates,1720,21,12,Delayed,-9,Short Haul,Good
5016,Emirates,11146,137,62,OnTime,-75,Long Haul,Poor
5017,Delta,6455,147,89,OnTime,-58,Medium Long,Poor
5018,Indigo,4314,10,2,OnTime,-8,Medium Long,Good
5019,Delta,3655,142,32,OnTime,-110,Medium Long,Poor
5020,Delta,7280,149,148,Delayed,-1,Long Haul,Poor
5021,Emirates,6587,125,57,Delayed,-68,Medium Long,Poor
5022,Emirates,3437,18,143,OnTime,125,Medium Long,Poor
5023,Delta,10856,60,127,Delayed,67,Long Haul,Poor
5024,Lufthansa,11815,99,67,OnTime,-32,Long Haul,Poor
5025,Delta,303,48,57,Delayed,9,Short Haul,Poor
5026,Lufthansa,11738,125,27,OnTime,-98,Long Haul,Good
5027,Lufthansa,10506,19,141,Delayed,122,Long Haul,Poor
5028,Delta,402,0,131,Delayed,131,Short Haul,Poor
5029,Delta,11725,119,87,OnTime,-32,Long Haul,Poor
5030,Indigo,10109,159,77,OnTime,-82,Long Haul,Poor
5031,Indigo,9022,36,166,OnTime,130,Long Haul,Poor
5032,Lufthansa,4355,138,155,OnTime,17,Medium Long,Poor
5033,Lufthansa,10951,54,152,Delayed,98,Long Haul,Poor
5034,Lufthansa,9056,140,96,Delayed,-44,Long Haul,Poor
5035,Emirates,7431,43,176,OnTime,133,Long Haul,Poor
5036,Lufthansa,9931,71,155,OnTime,84,Long Haul,Poor
5037,Indigo,9065,93,88,Delayed,-5,Long Haul,Poor
5038,Emirates,7911,56,83,OnTime,27,Long Haul,Poor
5039,Delta,5932,129,83,Delayed,-46,Medium Long,Poor
5040,Emirates,4597,65,161,OnTime,96,Medium Long,Poor
5041,Lufthansa,2824,119,21,OnTime,-98,Short Haul,Good
5042,Indigo,4293,62,68,Delayed,6,Medium Long,Poor
5043,Emirates,1229,49,167,Delayed,118,Short Haul,Poor
5044,Indigo,9269,138,39,OnTime,-99,Long Haul,Poor
5045,Delta,11525,52,60,OnTime,8,Long Haul,Poor
5046,Emirates,6616,18,35,Delayed,17,Medium Long,Poor
5047,Lufthansa,5475,113,125,OnTime,12,Medium Long,Poor
5048,Delta,6168,43,97,OnTime,54,Medium Long,Poor
5049,Delta,1401,114,36,OnTime,-78,Short Haul,Poor
5050,Emirates,11489,59,57,Delayed,-2,Long Haul,Poor
5051,Lufthansa,4140,33,105,OnTime,72,Medium Long,Poor
5052,Emirates,10425,117,24,Delayed,-93,Long Haul,Good
5053,Emirates,4580,5,188,Delayed,183,Medium Long,Poor
5054,Lufthansa,10506,78,176,Delayed,98,Long Haul,Poor
5055,Indigo,1421,93,104,Delayed,11,Short Haul,Poor
5056,Indigo,2908,25,78,OnTime,53,Short Haul,Poor
5057,Emirates,5661,58,86,Delayed,28,Medium Long,Poor
5058,Delta,11682,47,127,OnTime,80,Long Haul,Poor
5059,Delta,1849,41,85,OnTime,44,Short Haul,Poor
5060,Lufthansa,960,97,132,Delayed,35,Short Haul,Poor
5061,Emirates,9937,118,174,Delayed,56,Long Haul,Poor
5062,Emirates,888,72,28,OnTime,-44,Short Haul,Good
5063,Emirates,4344,1,179,OnTime,178,Medium Long,Poor
5064,Emirates,8208,111,123,Delayed,12,Long Haul,Poor
5065,Lufthansa,9951,45,149,Delayed,104,Long Haul,Poor
5066,Delta,6880,157,103,OnTime,-54,Medium Long,Poor
5067,Delta,8753,130,13,Delayed,-117,Long Haul,Good
5068,Lufthansa,1180,144,193,Delayed,49,Short Haul,Poor
5069,Emirates,4665,138,77,Delayed,-61,Medium Long,Poor
5070,Delta,6262,151,73,OnTime,-78,Medium Long,Poor
5071,Delta,5827,99,137,Delayed,38,Medium Long,Poor
5072,Delta,4465,116,186,OnTime,70,Medium Long,Poor
5073,Emirates,2092,109,30,OnTime,-79,Short Haul,Good
5074,Lufthansa,2741,48,188,Delayed,140,Short Haul,Poor
5075,Indigo,9644,141,119,OnTime,-22,Long Haul,Poor
5076,Indigo,11393,96,197,Delayed,101,Long Haul,Poor
5077,Delta,3889,159,50,Delayed,-109,Medium Long,Poor
5078,Emirates,644,152,151,Delayed,-1,Short Haul,Poor
5079,Lufthansa,11836,145,178,Delayed,33,Long Haul,Poor
5080,Delta,1844,34,80,Delayed,46,Short Haul,Poor
5081,Lufthansa,3997,136,80,Delayed,-56,Medium Long,Poor
5082,Emirates,11496,65,71,Delayed,6,Long Haul,Poor
5083,Lufthansa,7567,145,120,OnTime,-25,Long Haul,Poor
5084,Delta,7299,2,13,OnTime,11,Long Haul,Good
5085,Indigo,3688,135,90,Delayed,-45,Medium Long,Poor
5086,Emirates,5564,105,172,Delayed,67,Medium Long,Poor
5087,Indigo,4960,27,60,Delayed,33,Medium Long,Poor
5088,Indigo,4267,12,107,Delayed,95,Medium Long,Poor
5089,Lufthansa,2445,52,174,OnTime,122,Short Haul,Poor
5090,Lufthansa,6252,114,179,Delayed,65,Medium Long,Poor
5091,Lufthansa,6177,168,169,Delayed,1,Medium Long,Poor
5092,Emirates,9584,21,176,OnTime,155,Long Haul,Poor
5093,Indigo,1863,165,73,Delayed,-92,Short Haul,Poor
5094,Delta,5970,72,49,Delayed,-23,Medium Long,Poor
5095,Delta,10802,78,192,Delayed,114,Long Haul,Poor
5096,Emirates,1949,154,64,Delayed,-90,Short Haul,Poor
5097,Indigo,1790,36,16,OnTime,-20,Short Haul,Good
